#f (hz)	V/V	dB
72154.8846738599	4.36E-06	-107.2128525477
72321.2605033791	4.33E-06	-107.2728675514
72488.0199648142	4.30E-06	-107.3328825552
72655.1639427495	4.27E-06	-107.3928975589
72822.693323809	4.24E-06	-107.4529125627
72990.608996661	4.21E-06	-107.5129275664
73158.911852023	4.18E-06	-107.5729425702
73327.6027826665	4.15E-06	-107.6329575739
73496.6826834211	4.12E-06	-107.6929725777
73666.1524511802	4.10E-06	-107.7529875814
73836.0129849051	4.07E-06	-107.8130025852
74006.2651856296	4.04E-06	-107.8730175889
74176.9099564657	4.01E-06	-107.9330325927
74347.9482026076	3.98E-06	-107.9930475964
74519.3808313363	3.96E-06	-108.0530626002
74691.2087520254	3.93E-06	-108.1130776039
74863.4328761451	3.90E-06	-108.1730926077
75036.0541172671	3.88E-06	-108.2331076114
75209.0733910702	3.85E-06	-108.2931226152
75382.4916153438	3.82E-06	-108.3531376189
75556.3097099941	3.80E-06	-108.4131526227
75730.5285970485	3.77E-06	-108.4731676264
75905.1492006599	3.74E-06	-108.5331826302
76080.1724471125	3.72E-06	-108.5931976339
76255.5992648265	3.69E-06	-108.6532126377
76431.4305843625	3.67E-06	-108.7132276414
76607.6673384268	3.64E-06	-108.7732426452
76784.3104618769	3.62E-06	-108.8332576489
76961.360891725	3.59E-06	-108.8932726527
77138.8195671448	3.57E-06	-108.9532876564
77316.6874294749	3.54E-06	-109.0133026602
77494.9654222248	3.52E-06	-109.0733176639
77673.6544910795	3.49E-06	-109.1333326677
77852.7555839043	3.47E-06	-109.1933476714
78032.2696507506	3.45E-06	-109.2533626752
78212.1976438601	3.42E-06	-109.3133776789
78392.5405176701	3.40E-06	-109.3733926827
78573.299228819	3.38E-06	-109.4334076864
78754.4747361509	3.35E-06	-109.4934226902
78936.0680007205	3.33E-06	-109.5534376939
79118.0799857991	3.31E-06	-109.6134526977
79300.5116568787	3.28E-06	-109.6734677014
79483.3639816775	3.26E-06	-109.7334827052
79666.6379301454	3.24E-06	-109.7934977089
79850.3344744688	3.22E-06	-109.8535127127
80034.4545890754	3.19E-06	-109.9135277164
80218.99925064	3.17E-06	-109.9735427202
80403.9694380896	3.15E-06	-110.0335577239
80589.3661326081	3.13E-06	-110.0935727277
80775.1903176421	3.11E-06	-110.1535877314
80961.4429789056	3.09E-06	-110.2136027352
81148.1251043857	3.06E-06	-110.2736177389
81335.2376843475	3.04E-06	-110.3336327427
81522.7817113394	3.02E-06	-110.3936477464
81710.7581801987	3.00E-06	-110.4536627502
81899.1680880563	2.98E-06	-110.5136777539
82088.0124343423	2.96E-06	-110.5736927577
82277.2922207916	2.94E-06	-110.6337077614
82467.0084514489	2.92E-06	-110.6937227652
82657.1621326735	2.90E-06	-110.7537377689
82847.7542731459	2.88E-06	-110.8137527727
83038.785883872	2.86E-06	-110.8737677764
83230.2579781888	2.84E-06	-110.9337827802
83422.1715717703	2.82E-06	-110.9937977839
83614.5276826322	2.80E-06	-111.0538127877
83807.3273311373	2.78E-06	-111.1138277914
84000.5715400018	2.76E-06	-111.1738427952
84194.2613342995	2.74E-06	-111.2338577989
84388.3977414681	2.72E-06	-111.2938728027
84582.9817913144	2.71E-06	-111.3538878064
84778.0145160197	2.69E-06	-111.4139028102
84973.4969501453	2.67E-06	-111.4739178139
85169.430130638	2.65E-06	-111.5339328177
85365.8150968355	2.63E-06	-111.5939478214
85562.6528904722	2.61E-06	-111.6539628252
85759.9445556847	2.60E-06	-111.7139778289
85957.6911390167	2.58E-06	-111.7739928327
86155.8936894254	2.56E-06	-111.8340078364
86354.5532582868	2.54E-06	-111.8940228402
86553.6708994007	2.53E-06	-111.9540378439
86753.2476689972	2.51E-06	-112.0140528477
86953.2846257419	2.49E-06	-112.0740678514
87153.782830741	2.47E-06	-112.1340828552
87354.7433475478	2.46E-06	-112.1940978589
87556.1672421682	2.44E-06	-112.2541128627
87758.0555830654	2.42E-06	-112.3141278664
87960.4094411669	2.41E-06	-112.3741428702
88163.2298898693	2.39E-06	-112.4341578739
88366.5180050443	2.37E-06	-112.4941728777
88570.2748650445	2.36E-06	-112.5541878814
88774.5015507085	2.34E-06	-112.6142028852
88979.1991453677	2.32E-06	-112.6742178889
89184.3687348513	2.31E-06	-112.7342328927
89390.0114074918	2.29E-06	-112.7942478964
89596.1282541319	2.28E-06	-112.8542629002
89802.720368129	2.26E-06	-112.914277904
90009.7888453619	2.25E-06	-112.9742929077
90217.334784236	2.23E-06	-113.0343079115
90425.3592856899	2.21E-06	-113.0943229152
90633.8634532003	2.20E-06	-113.154337919
90842.8483927884	2.18E-06	-113.2143529227
91052.315213026	2.17E-06	-113.2743679265
91262.2650250405	2.15E-06	-113.3343829302
91472.6989425219	2.14E-06	-113.394397934
91683.618081728	2.12E-06	-113.4544129377
91895.0235614903	2.11E-06	-113.5144279415
92106.9165032202	2.10E-06	-113.5744429452
92319.2980309151	2.08E-06	-113.634457949
92532.1692711638	2.07E-06	-113.6944729527
92745.531353153	2.05E-06	-113.7544879565
92959.3854086729	2.04E-06	-113.8145029602
93173.7325721237	2.02E-06	-113.874517964
93388.5739805212	2.01E-06	-113.9345329677
93603.9107735028	2.00E-06	-113.9945479715
93819.7440933337	1.98E-06	-114.0545629752
94036.0750849134	1.97E-06	-114.114577979
94252.9048957807	1.96E-06	-114.1745929827
94470.2346761206	1.94E-06	-114.2346079865
94688.0655787707	1.93E-06	-114.2946229902
94906.3987592261	1.92E-06	-114.354637994
95125.2353756467	1.90E-06	-114.4146529977
95344.5765888629	1.89E-06	-114.4746680015
95564.4235623814	1.88E-06	-114.5346830052
95784.7774623922	1.86E-06	-114.594698009
96005.6394577741	1.85E-06	-114.6547130127
96227.010720101	1.84E-06	-114.7147280165
96448.8924236485	1.82E-06	-114.7747430202
96671.2857453998	1.81E-06	-114.834758024
96894.1918650516	1.80E-06	-114.8947730277
97117.6119650214	1.79E-06	-114.9547880315
97341.5472304527	1.78E-06	-115.0148030352
97565.9988492218	1.76E-06	-115.074818039
97790.9680119443	1.75E-06	-115.1348330427
98016.4559119806	1.74E-06	-115.1948480465
98242.4637454432	1.73E-06	-115.2548630502
98468.9927112027	1.71E-06	-115.314878054
98696.0440108936	1.70E-06	-115.3748930577
